gid,created_at,title,current_price,original_price,image_url,rating,review_count,url,categories
www.walmart.com-09773f765ed53a204e9b79d0df802a23,2022-03-11T17:17:08.259812Z,Fast Five (DVD),$3.99,$3.99,https://i5.walmartimages.com/asr/e46dfe35-a001-4cd9-abde-88c221591a2c_1.3b9a0985ad79a022cf2a6ef5e6023041.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,10,https://www.walmart.com/ip/Fast-Five-DVD/55205412?athbdg=L1600,[Movies & TV Shows Fast & Furious Movies]
www.walmart.com-49e081761404762522043c03021d9cfa,2022-03-11T17:46:10.983422Z,Summer Rental (DVD),$7.17,$7.17,https://i5.walmartimages.com/asr/2ac65169-829b-48dd-80d7-f26514b5823b_1.1242e1a008e359470de8ff00e40752ac.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,10,https://www.walmart.com/ip/Summer-Rental-DVD/507140166,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-66f18bda451a1a8db28ba3bcac2740a2,2022-03-11T17:10:58.567426Z,Resident Evil: Limited Edition 4K Ultra HD & Blu-ray Collection (4K Ultra HD + Blu-ray + Digital Copy),$59.99,$95.99,https://i5.walmartimages.com/asr/3dc6a751-9384-4aa4-bf77-d0a170329364.fab7c6910e8d06f2fdb1c2393fa9cfcd.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,2,https://www.walmart.com/ip/Resident-Evil-Limited-Edition-4K-Ultra-HD-Blu-ray-Collection-4K-Ultra-HD-Blu-ray-Digital-Copy/776428045,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-3db756263d83ad94934f36a03f1b7428,2022-03-11T17:57:00.265003Z,The Long Kiss Goodnight (DVD),$12.23,$12.23,https://i5.walmartimages.com/asr/df0e72e6-7de7-40e6-a20b-1ea352556bd0_1.c938dec04a4f191fa701aa1611699159.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,30,https://www.walmart.com/ip/The-Long-Kiss-Goodnight-DVD/1097723,[Movies & TV Shows Movies Mystery & Suspense Movies All Mystery & Suspense]
www.walmart.com-ad2610096b812b49b960fb4d1e4213fc,2022-03-11T17:36:09.065006Z,Candyman (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/f80b6c8d-224c-40e5-bd28-b3194fa16b2b_1.4955c3bb6492a8e4fa571b4e23873e71.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,8,https://www.walmart.com/ip/Candyman-DVD/610767821,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-0b3a0725f3425eb2b470283531408009,2022-03-11T17:06:23.513712Z,Harper Valley P.T.A. (DVD),$10.72,$10.72,https://i5.walmartimages.com/asr/24f538fb-19d0-4b10-bd23-08b57a51c07e_1.837afd2ac533c7f24e4c8234ef23d5bc.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,35,https://www.walmart.com/ip/Harper-Valley-P-T-A-DVD/3616722,[Movies & TV Shows Movies Comedy Movies Slapstick Comedy]
www.walmart.com-461dcc81dfcb5ae1082f34fa029b2bc3,2022-03-11T16:49:43.472407Z,Clueless (DVD),$3.74,$6.99,https://i5.walmartimages.com/asr/21b250ea-6779-4ed8-97d8-2a468087ab37.8bbea278a03419eefaa37d74e068dc2b.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,26,https://www.walmart.com/ip/Clueless-DVD/127139381,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-cf07c43d84eb25692ff6bd03cbac0e69,2022-03-11T16:57:41.770818Z,NCIS Los Angeles: The Sixth Season (DVD),$12.99,$21.99,https://i5.walmartimages.com/asr/d5bbf05e-ccc3-4645-bd34-b27c48c21557_1.316ba15a35634455e68f770ee9566c6e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.2,9,https://www.walmart.com/ip/NCIS-Los-Angeles-The-Sixth-Season-DVD/45466487,[Movies & TV Shows TV Shows Drama TV Shows]
www.walmart.com-90316fbc0fcb9ef12bb1e11f07cab27a,2022-03-11T17:55:38.263983Z,Westward the Women (DVD),$17.48,$17.48,https://i5.walmartimages.com/asr/bfdcfc6a-9700-4156-9d9c-93a3d17041cb.6ae9f644262fdc216f9e7f0627774056.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,13,https://www.walmart.com/ip/Westward-the-Women-DVD/24805618,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-9c532eed68a2dc4ee8897c1c1a394c22,2022-03-11T16:49:57.168518Z,Curious George (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/1b6e0800-bca8-4478-b843-92df1b20bb75_1.5528ca683e2d075ac6decbe43c4a152f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,20,https://www.walmart.com/ip/Curious-George-DVD/5056989,[Movies & TV Shows Movies Animated Movies Animated Drama Movies]
www.walmart.com-288444d7226c5a221e2be7de91a2e035,2022-03-11T17:03:04.562376Z,What About Bob? (DVD),$7.63,$7.63,https://i5.walmartimages.com/asr/1ceda6ed-8a65-4a0e-af5a-d073143ad3f3_1.11df3f719cc69cca41dcb165d3b1223c.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,78,https://www.walmart.com/ip/What-About-Bob-DVD/1074778,[Movies & TV Shows Disney Movies Disney Movies]
www.walmart.com-e26772ad75986c86ddd22e1111985ac4,2022-03-11T17:55:38.46493Z,Samurai Jack: The Complete Series (DVD),$29.42,$60.99,https://i5.walmartimages.com/asr/c95cc5c9-6559-4a35-a0ef-f150fb5c7d7c_1.35627b3f7851f5096ec1be7af8e7ef97.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,14,https://www.walmart.com/ip/Samurai-Jack-The-Complete-Series-DVD/860304679,[Movies & TV Shows TV Shows Anime & Animation TV Shows All Animation & Cartoons]
www.walmart.com-572152866f29e14ec0bbc71a74129c2f,2022-03-11T17:47:41.369177Z,Batman: Dark Knight Returns (Triple Feature) (DVD),$10.67,$10.67,https://i5.walmartimages.com/asr/a7ab83b0-d10b-4d6b-8125-46cbe06b71c7_1.801251998e37c108dd59e5bff3918129.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,4,https://www.walmart.com/ip/Batman-Dark-Knight-Returns-Triple-Feature-DVD/602480313,[Movies & TV Shows Movie Series Batman Movies]
www.walmart.com-f3c7c618678e23a6844f78842dc48c08,2022-03-11T17:38:25.388349Z,Sneakers (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/63761d97-2283-4d23-a8e7-7418a4f24a2f_1.14b677f507613198f20abfd13f540572.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.5,16,https://www.walmart.com/ip/Sneakers-DVD/2187908,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-ffb2911976ef48e8f4b3dfea73c6f6e3,2022-03-11T17:09:45.365382Z,Parenthood (2010): The Complete Series (DVD),$35.00,$79.98,https://i5.walmartimages.com/asr/5dd7fbc9-8bbf-401a-84ea-5e93d111a8dd_1.c5935fa25a989841a0aed86148e9d3cf.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,2,https://www.walmart.com/ip/Parenthood-2010-The-Complete-Series-DVD/43655171,[Movies & TV Shows Shop TV Shows by Format TV Shows on DVD]
www.walmart.com-9deeb38bfc482f6952a2d13b5bc8d9da,2022-03-11T17:44:52.811992Z,Candyman 3: Day Of The Dead (DVD),$13.25,$13.25,https://i5.walmartimages.com/asr/ac7371fa-93c5-491d-9b2f-c3dfe140a6da.4b05e5a2e40c9e542596b79fe07fcfa3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,3,https://www.walmart.com/ip/Candyman-3-Day-Of-The-Dead-DVD/1106089,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-150b7283ff4f08bf0d3d59353228e8f7,2022-03-11T17:00:59.679838Z,Pokémon: Lucario and the Mystery of Mew (DVD),$8.42,$8.42,https://i5.walmartimages.com/asr/c605473e-76c0-434c-bcfd-5c0b065906e7_1.16e8f583cf3a936a1bbbdf8cd14ea86d.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,7,https://www.walmart.com/ip/Pok-mon-Lucario-and-the-Mystery-of-Mew-DVD/36526792,[Movies & TV Shows Movies Animated Movies Animated Drama Movies]
www.walmart.com-173cfb25c415a838404e3dd88c7458ed,2022-03-11T16:56:58.059957Z,The Big Short (DVD),$7.17,$7.17,https://i5.walmartimages.com/asr/4e32f2e5-d51a-45b3-b77a-0b3c91484f1b.13890aedcc207d8bbfbfaac23c2b98f1.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.0,1,https://www.walmart.com/ip/The-Big-Short-DVD/108590438,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-ebf98ee0110c7d9a029c8deff74f6aa1,2022-03-11T17:14:24.76575Z,Funko POP! Games: Pokemon - Vaporeon,$19.99,$19.99,https://i5.walmartimages.com/asr/d9400717-9e1e-4833-b51e-e408b27e9aca.3122863e6c3edf7d1490ab3229ab45e0.png?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,7,https://www.walmart.com/ip/Funko-POP-Games-Pokemon-Vaporeon/878989334,[Toys Toys Character Shop Pokemon Toys Pokemon Funko Pop]
www.walmart.com-f3bd5dd047b08639a9f28072279a0b7f,2022-03-11T17:23:08.88792Z,Hart of Dixie: The Complete Fourth and Final Season (DVD),$22.55,$22.55,https://i5.walmartimages.com/asr/db3875bd-973e-4ded-82e1-9b4ac9467dfa_1.67cc39fa719915237e50c5d31861ab2e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,4,https://www.walmart.com/ip/Hart-of-Dixie-The-Complete-Fourth-and-Final-Season-DVD/55373339,[Movies & TV Shows Shop TV Shows by Format TV Shows on DVD]
www.walmart.com-dace9ca1f0ac9300a6d183222f6f4909,2022-03-11T17:48:22.089471Z,Barney: Dance With Barney (DVD),$6.00,$6.00,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.5,2,https://www.walmart.com/ip/Barney-Dance-With-Barney-DVD/779184645,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-59eab785757a889dac9a6e3e6d90a511,2022-03-11T16:49:39.469274Z,NCIS: The Twelfth Season (DVD),$12.99,$12.99,https://i5.walmartimages.com/asr/1bcfa5ce-4d19-4a7b-908d-95307df94b47_1.33acdb53b931c65ba29422f949e11e03.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,24,https://www.walmart.com/ip/NCIS-The-Twelfth-Season-DVD/45466484,[Movies & TV Shows TV Shows Action & Adventure TV Shows]
www.walmart.com-12e1cf63c5a27c06ae37ac64dc217646,2022-03-11T17:36:36.966872Z,Woody Woodpecker (DVD),$3.99,$3.99,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,4,https://www.walmart.com/ip/Woody-Woodpecker-DVD/794620511,[Movies & TV Shows Movies Animated Movies All Anime & Animation]
www.walmart.com-446597c73856a33dc2ffc4359bcc8e88,2022-03-11T17:32:04.883518Z,Last Holiday (DVD),$7.17,$7.17,https://i5.walmartimages.com/asr/4c2ab956-f9a8-495b-a2c8-d1d4f4634913_1.b8c8ffd4046ac7abe2971956b6ae31df.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,35,https://www.walmart.com/ip/Last-Holiday-DVD/56082439,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-1877f4512a6f16c075f558db5a56efaa,2022-03-11T17:37:21.865604Z,Illumination Presents: 2-Movie Pack (DVD),$8.99,$8.99,https://i5.walmartimages.com/asr/63588a85-b073-420a-a51a-129dadde4be6_1.3d47fb8ded738973262f93d77ba3b932.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,11,https://www.walmart.com/ip/Illumination-Presents-2-Movie-Pack-DVD/332630458,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-40c176a31d36cc3ba446b35951f7380c,2022-03-11T17:46:02.975594Z,Remember the Titans (Unrated) (DVD),$12.17,$12.17,https://i5.walmartimages.com/asr/9bbe0fb8-4353-4ede-a0cc-636c02d572ce_1.c442390169f37199f9cd8580ddaef7d3.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,10,https://www.walmart.com/ip/Remember-the-Titans-Unrated-DVD/4630483,[Movies & TV Shows Blu-ray Movies Drama]
www.walmart.com-8a5356a22abd3ec06fae5c2d7e569520,2022-03-11T17:03:26.861307Z,Batman V Superman: Dawn Of Justice (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/a7ab83b0-d10b-4d6b-8125-46cbe06b71c7_1.801251998e37c108dd59e5bff3918129.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,25,https://www.walmart.com/ip/Batman-V-Superman-Dawn-Of-Justice-DVD/359369693,[Movies & TV Shows Movie Series Batman Movies]
www.walmart.com-212c9b1c57540138bfbf4bdb49d3dbf3,2022-03-11T17:30:46.266706Z,Dragonfly (DVD),$5.99,$5.99,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.6,51,https://www.walmart.com/ip/Dragonfly-DVD/1875161,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-c31731f8e6337d53b77c0c9e9b50fbd7,2022-03-11T16:49:57.370441Z,Oliver & Company (DVD),$9.61,$9.61,https://i5.walmartimages.com/asr/7e5d6060-c725-4eb6-8183-5905c21189bf_1.2621d83c5be26ffa5dd36fbf4ca009e3.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,64,https://www.walmart.com/ip/Oliver-Company-DVD/10750238,[Movies & TV Shows Movies Kids Movies Family Drama Movies]
www.walmart.com-44287f7b3e5540e1df77e3797fe71b07,2022-03-11T16:56:13.06708Z,One Flew Over the Cuckoo's Nest (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/4b31dce5-455a-42cd-8632-052ef1dd3789_1.36cd022eb0392835087de243927a2b1f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,24,https://www.walmart.com/ip/One-Flew-Over-the-Cuckoo-s-Nest-DVD/16451791,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-483516a22b27f6382a98cedd4a2812d2,2022-03-11T18:09:28.067279Z,"Trends International Naruto Printed TV Shows Unframed Poster, 22.37"" x 34.00""",$9.99,$9.99,https://i5.walmartimages.com/asr/4f8ba328-8b46-40aa-9bdb-286fc1633bba_1.17c1e1abd4914898a362361984433ef4.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,18,https://www.walmart.com/ip/Trends-International-Naruto-Printed-TV-Shows-Unframed-Poster-22-37-x-34-00/502403137?athbdg=L1600,[Movies & TV Shows TV Shows Anime & Animation TV Shows Naruto Naruto Home]
www.walmart.com-8ab2eef00f22c99ee5f68364648f7169,2022-03-11T16:57:16.170995Z,1941 (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/248d89a3-5d0c-44f5-85cb-57a2b7e2014f_1.8b7b5590f97da43d310d44a65acdb0d8.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,7,https://www.walmart.com/ip/1941-DVD/1080928,[Movies & TV Shows Movies Comedy Movies Slapstick Comedy]
www.walmart.com-5f911e9d9afb0f88f78126616cc3ebaf,2022-03-11T16:51:58.100458Z,Warcraft (Steelbook Cover) (Blu-ray + DVD + Digital HD),$9.99,$9.99,https://i5.walmartimages.com/asr/928d3bdb-7cb5-4c7a-9acd-3accd11d4eae.3b74a96ff0bbc28337429f4d45e7067b.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,11,https://www.walmart.com/ip/Warcraft-Steelbook-Cover-Blu-ray-DVD-Digital-HD/53326399?athbdg=L1600,[Movies & TV Shows Steelbook Movies & TV Shows]
www.walmart.com-5f3ce1773980b40aad15dc716d6a7c22,2022-03-11T17:11:34.781158Z,The Terminator (DVD),$7.30,$7.30,https://i5.walmartimages.com/asr/721e04e9-e1d5-47ba-96f9-2c3a1cb1e538_1.c2c096bdbda427d589b0d66e5b1e6dc1.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,45,https://www.walmart.com/ip/The-Terminator-DVD/43989804,[Movies & TV Shows Movies Science Fiction Movies Action]
www.walmart.com-8088ac38e4b0c7a149767980f71c009f,2022-03-11T17:26:17.972225Z,What We Do in the Shadows (Blu-ray),$17.99,$19.99,https://i5.walmartimages.com/asr/ac9cffb1-b52a-4ced-bd6d-fd5368c7e692_1.901f5aafaadb59f4c8189cd2d6a96cea.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,3.0,5,https://www.walmart.com/ip/What-We-Do-in-the-Shadows-Blu-ray/362096867,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-b3fc12ae32718a3e6fbbd5248bac1de7,2022-03-11T17:11:28.378539Z,Elvis (DVD),$13.99,$19.93,https://i5.walmartimages.com/asr/1d9bf986-df8b-4c33-ae76-62b9d75d64d0.e75c940eb168ca1ac0180367159505a3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,16,https://www.walmart.com/ip/Elvis-DVD/13326077,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-2abd6c87ab0f868e541b1565d1b1b57c,2022-03-11T17:44:16.76749Z,Serenity (4K Ultra HD + Blu-ray + Digital Copy),$11.99,$11.99,https://i5.walmartimages.com/asr/ac7371fa-93c5-491d-9b2f-c3dfe140a6da.4b05e5a2e40c9e542596b79fe07fcfa3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,5.0,3,https://www.walmart.com/ip/Serenity-4K-Ultra-HD-Blu-ray-Digital-Copy/262052721,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-78fe0b8a8b2ff4ced80cbca2f4e72bc8,2022-03-11T16:57:13.565901Z,Cadence (DVD),$8.65,$8.65,https://i5.walmartimages.com/asr/8d4ae15e-477b-4543-a61d-9364e02c5c54_1.45432efdea3b92516957cc637eab8803.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.0,6,https://www.walmart.com/ip/Cadence-DVD/55394398,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-a163a2bd1341d117c57ca9ce3ee11598,2022-03-11T17:37:29.686377Z,Scream 4 (DVD),$8.76,$8.76,https://i5.walmartimages.com/asr/57636555-ad2b-4272-8588-f8127dcf7032_1.6bfbd412da2c336a2a2543452b22481e.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.0,17,https://www.walmart.com/ip/Scream-4-DVD/16954362,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-6a93d8c0ac4d26a39290eaf285dd5ff9,2022-03-11T17:41:55.351186Z,JFK (DVD),$5.98,$5.98,https://i5.walmartimages.com/asr/1d9bf986-df8b-4c33-ae76-62b9d75d64d0.e75c940eb168ca1ac0180367159505a3.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.8,5,https://www.walmart.com/ip/JFK-DVD/34608026,[Movies & TV Shows Warner Brothers Movies All Warner Brothers Movies]
www.walmart.com-95fea6215e1419b3c921dba665614e90,2022-03-11T16:54:20.77854Z,Peppermint (DVD),$8.49,$8.49,https://i5.walmartimages.com/asr/3060c0e1-04c2-4060-b4dd-20a2043f0ec9_1.b55f7d09c0f3915fcef92fa805363cfa.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,28,https://www.walmart.com/ip/Peppermint-DVD/200540535,[Movies & TV Shows Movies Mystery & Suspense Movies Action]
www.walmart.com-0218399d6641bea4d2f5e479f232f2dd,2022-03-11T17:44:44.265964Z,Split (Blu-ray),$6.79,$6.79,https://i5.walmartimages.com/asr/327d266a-f664-4702-90f3-3cdacb3a8304_1.8084022fe335950fbc4445f340c7af75.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.6,10,https://www.walmart.com/ip/Split-Blu-ray/725715129,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-365bb62a7a0b0d5adbeaa214495fcbba,2022-03-11T17:08:22.77561Z,25PCs CR 2032 CR2032 3V Lithium Battery Button Cell Coin Batteries (Compatible with Nintendo Pokemon Go Plus) by Insten,$8.99,$12.99,https://i5.walmartimages.com/asr/32c3313b-18e5-4ffa-900b-3093292d545d.9242d8edf54cb0bc05a58d3836a34621.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.3,41,https://www.walmart.com/ip/25PCs-CR-2032-CR2032-3V-Lithium-Battery-Button-Cell-Coin-Batteries-Compatible-with-Nintendo-Pokemon-Go-Plus-by-Insten/49215672?athbdg=L1700,[Household Essentials Batteries Coin & Button Cell Batteries]
www.walmart.com-54ef0689b3cb9e522ae6bf5584cc3591,2022-03-11T17:28:09.965802Z,Father Goose (DVD),$21.99,$21.99,https://i5.walmartimages.com/asr/a4e536ae-2907-4f74-ae86-0c0286b67517_1.7882c288ff563cdbe4f3423ccd0eb7cc.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.7,21,https://www.walmart.com/ip/Father-Goose-DVD/24187721,[Movies & TV Shows Movies Romance Movies Romantic Comedies]
www.walmart.com-22743b6db203c3bdc00b6ae0ce84170d,2022-03-11T17:45:26.067176Z,End of Days (DVD),$4.99,$4.99,https://i5.walmartimages.com/asr/00204e93-646f-42f5-8edc-84062b74c8a0_1.1a10b4b06dbb61521f54533dfaa5c050.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,3,https://www.walmart.com/ip/End-of-Days-DVD/1104416,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-020d2a4c87e956d7ec1ced1271c9faa4,2022-03-11T17:02:25.879503Z,Sinister 2 (DVD),$5.99,$5.99,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.9,10,https://www.walmart.com/ip/Sinister-2-DVD/46831999,[Movies & TV Shows Movies Horror Movies All Horror Movies]
www.walmart.com-18bef95f4f12637663e8f1f1e9fe2e52,2022-03-11T17:03:35.564701Z,T-Mobile Triple Cut Sim Card,$5.99,$5.99,https://i5.walmartimages.com/asr/44573587-5d70-4cc3-af57-a7ca6d84b342_1.7f9a2e67f09e40121875052736807a74.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,2.6,28,https://www.walmart.com/ip/T-Mobile-Triple-Cut-Sim-Card/193539534?athbdg=L1600,[Movies & TV Shows 4K Ultra HD Movies All 4K Ultra HD Movies]
www.walmart.com-e72f52acbbeedf22a364f26675a0b73e,2022-03-11T17:31:34.081912Z,What's Love Got to Do With It (DVD),$7.63,$7.63,https://i5.walmartimages.com/asr/dd75a501-5c3c-4037-a00d-ef0fe1c17989_1.735d4e614428965c7aa52689cb648496.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.6,64,https://www.walmart.com/ip/What-s-Love-Got-to-Do-With-It-DVD/1084700,[Movies & TV Shows Shop Movies by Format DVD Movies]
www.walmart.com-d45d584cef959d9d06554e21d479c192,2022-03-11T17:18:00.565185Z,A Perfect Murder / Murder by Numbers / Murder in the First (DVD),$11.99,$14.98,https://i5.walmartimages.com/asr/c6bc4ab0-91f9-4953-b017-c5309581160a_1.424a5bb7397ccae45d430beb62708b6f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,4,https://www.walmart.com/ip/A-Perfect-Murder-Murder-by-Numbers-Murder-in-the-First-DVD/5184776,[Movies & TV Shows Movies Mystery & Suspense Movies All Mystery & Suspense]
www.walmart.com-9f36304e9849a771d3644d12d1766033,2022-03-11T17:43:52.466024Z,Sands of Iwo Jima (DVD),$13.48,$24.95,https://i5.walmartimages.com/asr/cc985c58-30b3-405a-a745-a1fe7f761178_1.27ce3414e2b72dedc266eb6a6a67a72f.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,6,https://www.walmart.com/ip/Sands-of-Iwo-Jima-DVD/44553888,[Movies & TV Shows Movies Drama Movies Military & Political]
www.walmart.com-17432528e04565472945027c16e3e901,2022-03-11T17:35:35.25486Z,Conan: The Complete Quest (Blu-ray),$8.99,$8.99,https://i5.walmartimages.com/asr/a111ac49-da4e-40c6-b56c-caf4c860c387_1.7b25f5f791b5a352604529a163502f12.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.2,6,https://www.walmart.com/ip/Conan-The-Complete-Quest-Blu-ray/51046365,[Movies & TV Shows Movies Action Movies All Action & Adventure]
www.walmart.com-b212d959821fbd30f86c1a48352d7b33,2022-03-11T17:51:37.000383Z,"Scooby-Doo, Where Are You!: The Complete Third Season (DVD)",$12.64,$24.98,https://i5.walmartimages.com/asr/e4acbf9f-e4be-4704-92cb-a0e93ff84fa2_1.62fb68a5479bf639be8ebce9a33ecf88.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.2,9,https://www.walmart.com/ip/Scooby-Doo-Where-Are-You-The-Complete-Third-Season-DVD/55765804,[Movies & TV Shows TV Shows Anime & Animation TV Shows All Animation & Cartoons]
www.walmart.com-c3b5ce8182c112845154251878adb842,2022-03-11T17:54:18.103727Z,Christmas at the Plaza (DVD),$11.99,$14.98,https://i5.walmartimages.com/asr/8c613e7e-2a3a-4c37-abe0-bdf912b45274.a82f7dc8ff14214764322950f3a846ec.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,5.0,21,https://www.walmart.com/ip/Christmas-at-the-Plaza-DVD/686868062,[Movies & TV Shows Movies Drama Movies Romantic]
www.walmart.com-c9e2ffb598fed20f3b67fd95e057125b,2022-03-11T16:50:54.974923Z,Blood In...Blood Out: Bound by Honor (DVD),$8.71,$8.71,https://i5.walmartimages.com/asr/1ee044ea-2fc4-4c56-92f9-3045205dd6ff_1.889cf7ee6896c6e2680c03503a57c805.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.8,89,https://www.walmart.com/ip/Blood-In-Blood-Out-Bound-by-Honor-DVD/1102110?athbdg=L1600,[Movies & TV Shows Under $5]
www.walmart.com-3c81552d1544f7c8f9b053fac3780db8,2022-03-11T17:41:00.967189Z,Hachi: A Dog's Tale (DVD),$7.76,$7.76,https://i5.walmartimages.com/asr/40ad821c-092a-4d4f-9825-594faaf6fe49.0126b90e26707c5d1b09c5a25fda0080.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF,4.9,130,https://www.walmart.com/ip/Hachi-A-Dog-s-Tale-DVD/13339112,[Movies & TV Shows Movies Action Movies Action Drama Movies]
www.walmart.com-5bad181022650bdab3b676437f8a7162,2022-03-11T17:11:19.68097Z,The War Wagon (DVD),$8.42,$8.42,https://i5.walmartimages.com/asr/3977a300-e401-4cae-ba58-039c370fe2ab.dd1cdef571c193de18ac554431b32c9d.jpeg?odnHeight=140&odnWidth=140&odnBg=FFFFFF,4.7,21,https://www.walmart.com/ip/The-War-Wagon-DVD/1085171,[Movies & TV Shows Shop Movies by Format DVD Movies]
